EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
469904,MIAMI-DADE CO.,MIAMI BEACH,07/18/2013,1030,Flash Flood, , ,0,0,5000,0,FL,EST-5, ,77977,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,NW,1,NNE,BISCAYNE PARK,07/18/2013,1430,25.81,-80.13,25.7851,-80.139,"An intense thunderstorm moved across the southern portion of Miami Beach during the late morning and midday hours, with two to four inches of rain falling in a very short time. Numerous reports of flooding was obtained from Broadcast and Social Media from the Miami Beach area at noon into the early afternoon, particularly south of 41st Street. Water was entering several structures and significant street flooding also occurred. Rain poured in through the roof of the Chabad House which entered the main social area of the center.  A second storm moved across the same area later in the afternoon bringing the rainfall total for the day at Miami Beach of 6.78 inches which not only was a daily record but was a daily record for the month of July and this total made it the wettest July on record with continuous records dating back to 1942.","An upper level area of low pressure over the eastern Gulf of Mexico caused numerous showers and thunderstorms across the southeast Florida coast.",136
469907,MIAMI-DADE CO.,KENDALL,07/20/2013,1648,Funnel Cloud, , ,0,0,0,0,FL,EST-5, ,77981,C,86,MFL,0,0,NWS Employee, , , ,2,NW,2,NW,KENDALL,07/20/2013,1648,25.7056,-80.3399,25.7056,-80.3399,"An off duty NWS employee reported a funnel cloud east-southeast of Kendall Regional Medical Center.","A weak tropical wave over Cuba produced scattered afternoon showers and thunderstorms across South Florida.",137
470206,MIAMI-DADE CO.,PENNSUCO,08/03/2013,1215,Lightning, , ,0,1,0,0,FL,EST-5, ,78064,C,86,MFL,0,0,Broadcast Media, , , ,6,NW,6,NW,PENNSUCO,08/03/2013,1215,25.946,-80.4354,25.946,-80.4354,"A man was struck by lightning at the Miami Motorcross Park northwest of Hialeah.","A surface trough of low pressure extending across South Florida from Tropical Depression Dorian produced scattered afternoon thunderstorms.",138
470222,COASTAL MIAMI-DADE COUNTY (ZONE), ,08/18/2013,1100,Rip Current, , ,2,0,0,0,FL,EST-5, ,78073,Z,173,MFL,0,0,Broadcast Media, , , , , , , , ,08/18/2013,1100, , , , ,"Strong rip currents occurred during the day along the Atlantic beaches with about 50 rescues reported by Miami Beach Ocean Rescue. An elderly man and woman were pulled from the water by Ocean Rescue lifeguards at Allison Park near 64th Street and Collins Avenue. They were rushed to Mt. Sinai Medical Center but doctors were unable to save them.","The northern extent of a weak tropical wave over the northwest Bahamas produced breezy onshore winds along the southeast Florida coast with dangerous rip currents at the beaches.",139
470954,MIAMI-DADE CO.,ALADDIN CITY,09/02/2013,1230,Lightning, , ,1,2,0,0,FL,EST-5, ,78226,C,86,MFL,0,0,Broadcast Media, , , ,0,NNW,0,NNW,ALADDIN CITY,09/02/2013,1230,25.5708,-80.4702,25.5708,-80.4702,"Three people were struck by lightning at the 21000 block of 172nd Avenue. One person was killed. The three individuals had taken refuge under a tractor-trailer they were power-washing when lightning struck.","A moist and unstable airmass produced scattered afternoon thunderstorms.",140
471011,MIAMI-DADE CO.,WEST MIAMI,09/15/2013,1040,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,MG,78252,C,86,MFL,0,0,Public, , , ,1,E,1,E,WEST MIAMI,09/15/2013,1040,25.772,-80.2477,25.772,-80.2477,"A member of the public measured a wind gust of 58 mph near the intersection of W Flagler St. and SW 32nd Ave. The report was relayed via Social Media.","Moist and unstable air over South Florida produced strong thunderstorms. Strong to severe level wind gusts affected Miami-Dade County and lightning in Palm Beach County caused thousands of residents to lose power.",141
471014,MIAMI-DADE CO.,SWEET WATER,09/15/2013,1055,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,EG,78252,C,86,MFL,0,0,Trained Spotter, , , ,2,SE,2,SE,SWEET WATER,09/15/2013,1055,25.7449,-80.3435,25.7449,-80.3435,"A trained spotter reported a big tree down in a severe thunderstorm 1 mile north of SW 40th Street and 92nd Avenue.","Moist and unstable air over South Florida produced strong thunderstorms. Strong to severe level wind gusts affected Miami-Dade County and lightning in Palm Beach County caused thousands of residents to lose power.",142
478777,MIAMI-DADE CO.,SOUTH MIAMI,10/02/2013,1800,Flash Flood, , ,0,0,5000,0,FL,EST-5, ,79881,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,NE,4,ENE,PERRINE,10/02/2013,2130,25.7109,-80.2706,25.6286,-80.2991,"Persistent heavy rains from slow moving showers and thunderstorms produced an isolated area of flash flooding near the Falls Shopping Mall in Miami-Dade County during the late afternoon and early evening. Measured rainfall amounts were in the range of 7 to 10 inches in the matter of just a few hours. The first report of flooding was received at 5:10 PM EDT with streets nearly impassable and the Falls parking lot almost completely under water. Several cars were also reported to have been flooded. Water entered structures in the Village at the Falls Condo development with the Oak Ridge Residential Community also reporting water intrusion into a vehicle which caused a total loss of the car. Residents moved their cars to side streets to avoid further damage. Some rainfall reports received included a local Ham Operator with 7.71 inches in his rain gauge near the intersection of Sunset Dr. and 97th Ave. with a mesonet site near 63rd Ave. and SW 120th St. recording 9.05 inches. The heaviest total was received from a Cocorahs observer in Kendall with 10 inches.","An area of low pressure near the Yucatan Peninsula provided a deep flow of tropical air into South Florida resulting in scattered very heavy showers and a few thunderstorms.",143
495130,MIAMI-DADE CO.,(OPF)OPA LOCKA ARPT,02/12/2014,1639,Thunderstorm Wind,61.00, ,0,0,0,0,FL,EST-5,MG,82270,C,86,MFL,0,0,Mesonet, , , ,0,NNE,0,NNE,(OPF)OPA LOCKA ARPT,02/12/2014,1639,25.9066,-80.2768,25.9066,-80.2768,"The Miami-Dade Fire Rescue at Opa-Locka Executive Airport reported a thunderstorm wind gust of 61 knots, or 70 mph.","An upper level trough of low pressure and its associated strong cold front moved across South Florida causing an isolated severe thunderstorm to develop over northeast Miami-Dade County and move into southern Broward County.",144
495129,MIAMI-DADE CO.,(OPF)OPA LOCKA ARPT,02/12/2014,1640,Thunderstorm Wind,58.00, ,0,0,0,0,FL,EST-5,MG,82270,C,86,MFL,0,0,ASOS, , , ,0,E,0,E,(OPF)OPA LOCKA ARPT,02/12/2014,1640,25.9007,-80.2743,25.9007,-80.2743,"The ASOS at Opa-Locka Executive Airport reported a thunderstorm wind gust of 58 knots, or 67 mph.","An upper level trough of low pressure and its associated strong cold front moved across South Florida causing an isolated severe thunderstorm to develop over northeast Miami-Dade County and move into southern Broward County.",145
495132,MIAMI-DADE CO.,OPA LOCKA,02/12/2014,1646,Hail,1.00, ,0,0,0,0,FL,EST-5, ,82270,C,86,MFL,0,0,Social Media, , , ,1,N,1,N,OPA LOCKA,02/12/2014,1646,25.94,-80.28,25.94,-80.28,"A report relayed through Social Media reported hail at least the size of quarters in Carol City.","An upper level trough of low pressure and its associated strong cold front moved across South Florida causing an isolated severe thunderstorm to develop over northeast Miami-Dade County and move into southern Broward County.",146
495131,MIAMI-DADE CO.,OPA LOCKA,02/12/2014,1648,Hail,0.75, ,0,0,0,0,FL,EST-5, ,82270,C,86,MFL,0,0,Social Media, , , ,3,NNE,3,NNE,OPA LOCKA,02/12/2014,1648,25.9541,-80.2635,25.9541,-80.2635,"A report relayed through Social Media reported dime sized hail in Miami Gardens.","An upper level trough of low pressure and its associated strong cold front moved across South Florida causing an isolated severe thunderstorm to develop over northeast Miami-Dade County and move into southern Broward County.",147
516083,MIAMI-DADE CO.,WESTWOOD LAKES,04/19/2014,505,Lightning, , ,0,0,20000,0,FL,EST-5, ,83223,C,86,MFL,0,0,Broadcast Media, , , ,2,ESE,2,ESE,WESTWOOD LAKES,04/19/2014,505,25.7177,-80.3521,25.7177,-80.3521,"A lightning bolt struck the roof of a home in SW Miami-Dade County on the 5400 block of SW 97 Ct. The bolt damaged the roof and caused a fire in the attic, resulting in moderate damage to the structure.","A cold front moved across South Florida during the morning producing numerous showers and a few severe thunderstorms.",148
502087,MIAMI-DADE CO.,COCONUT GROVE,04/19/2014,517,Thunderstorm Wind,53.00, ,0,0,0,0,FL,EST-5,MG,83223,C,86,MFL,0,0,Mesonet, , , ,1,E,1,E,COCONUT GROVE,04/19/2014,517,25.728,-80.234,25.728,-80.234,"Mesonet report from Miami City Hall measured a 61 mph gust in a severe thunderstorm.","A cold front moved across South Florida during the morning producing numerous showers and a few severe thunderstorms.",149
521524,COASTAL MIAMI-DADE COUNTY (ZONE), ,05/12/2014,900,Rip Current, , ,0,2,0,0,FL,EST-5, ,86454,Z,173,MFL,0,0,Broadcast Media, , , , , , , , ,05/12/2014,900, , , , ,"WSVN news reported two swimmers were rescued by Miami-Dade Fire Ocean Rescue from a strong rip current at Haulover Beach near 138th Street and Collins Avenue. One swimmer was treated at the scene and a male swimmer was unresponsive in the water. Ocean Rescue pulled him out, started CPR and he was transported to the hospital with non-life-threatening injuries.","Breezy onshore winds along the Atlantic coast resulted in strong rip currents at the beaches.",150
508594,MIAMI-DADE CO.,SWEET WATER,05/15/2014,1329,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,84246,C,86,MFL,0,0,NWS Storm Survey, ,0.27,30,3,ENE,3,SSW,VIRGINIA GARDENS,05/15/2014,1337,25.7858,-80.3288,25.7866,-80.3246,"Miami International Airport tower officials reported a tornado 1 mile west of them and continued northeast until 237 PM EDT. NWS Survey team found minor damage consistent with an EF-0 with maximum winds estimated at 65 mph. The tornado tracked east northeast along NW 14th Street in Doral between NW 82 Ave and NW 79 Ave...damaging trees, street signs and a vehicle.","A cold front moved across South Florida during the afternoon producing scattered showers and thunderstorms.",151
521323,MIAMI-DADE CO.,PINECREST,05/26/2014,1445,Hail,0.75, ,0,0,0,0,FL,EST-5, ,86358,C,86,MFL,0,0,Trained Spotter, , , ,6,E,6,E,PINECREST,05/26/2014,1445,25.7616,-80.8285,25.7616,-80.8285,"A trained spotter reported penny-sized hail at Fortymile Bend.","A moist and unstable airmass across South Florida resulted in scattered afternoon thunderstorms.",152
530619,MIAMI-DADE CO.,BISCAYNE GARDENS,06/08/2014,1220,Lightning, , ,0,0,50000,0,FL,EST-5, ,86364,C,86,MFL,0,0,Broadcast Media, , , ,1,E,1,E,BISCAYNE GARDENS,06/08/2014,1220,25.9313,-80.1905,25.9313,-80.1905,"Lightning struck a home in North Miami Beach, sparking a fire that caused significant damage to the interior of the home. Five people inside the home at the time of the lightning strike were able to get out in time. Damage to the home is estimated at $50,000.","An upper level trough moved across South Florida resulting in scattered afternoon showers and thunderstorms.",153
521337,MIAMI-DADE CO.,NORTH MIAMI BEACH,06/11/2014,1310,Hail,0.88, ,0,0,0,0,FL,EST-5, ,86367,C,86,MFL,0,0,Public, , , ,0,N,0,N,NORTH MIAMI BEACH,06/11/2014,1310,25.92,-80.18,25.92,-80.18,"A member of the public reported nickel sized hail in North Miami Beach.","A large upper level trough covering the eastern U.S. caused numerous strong thunderstorms over the east coast Metro area of South Florida with isolated severe storms.",154
524173,MIAMI-DADE CO.,HIALEAH GARDENS,06/13/2014,1459,Hail,0.88, ,0,0,0,0,FL,EST-5, ,86786,C,86,MFL,0,0,Broadcast Media, , , ,2,SE,2,SE,HIALEAH GARDENS,06/13/2014,1459,25.8295,-80.3073,25.8295,-80.3073,"Broadcast media reported nickel size hail 2 miles southeast of Hialeah Gardens.","A weak upper level trough of low pressure along with a weak stationary frontal boundary over South Florida generated numerous afternoon showers and thunderstorms.",155
524178,MIAMI-DADE CO.,WESTWOOD LAKES,06/13/2014,1508,Thunderstorm Wind,54.00, ,0,0,0,0,FL,EST-5,MG,86786,C,86,MFL,0,0,Mesonet, , , ,3,WSW,3,WSW,WESTWOOD LAKES,06/13/2014,1508,25.718,-80.4333,25.718,-80.4333,"A mesonet site 2 miles west northwest of Kendale Lakes recorded a thunderstorm wind gust of 62 mph.","A weak upper level trough of low pressure along with a weak stationary frontal boundary over South Florida generated numerous afternoon showers and thunderstorms.",156
524179,MIAMI-DADE CO.,WESTWOOD LAKES,06/13/2014,1510,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,EG,86786,C,86,MFL,0,0,Public, , , ,4,WSW,4,WSW,WESTWOOD LAKES,06/13/2014,1510,25.7067,-80.4299,25.7067,-80.4299,"A member of the public reported multiple trees down at Miccosukee Golf and Country Club.","A weak upper level trough of low pressure along with a weak stationary frontal boundary over South Florida generated numerous afternoon showers and thunderstorms.",157
524198,MIAMI-DADE CO.,COCONUT GROVE,06/20/2014,1407,Thunderstorm Wind,56.00, ,0,0,0,0,FL,EST-5,MG,86812,C,86,MFL,0,0,Mesonet, , , ,1,E,1,E,COCONUT GROVE,06/20/2014,1407,25.7278,-80.2339,25.7278,-80.2339,"A thunderstorm produced a wind gust of 64 mph at Miami City Hall.","A weak upper level trough of low pressure generated scattered afternoon showers and thunderstorms.",158
524199,MIAMI-DADE CO.,CORAL GABLES,06/20/2014,1415,Hail,0.75, ,0,0,0,0,FL,EST-5, ,86812,C,86,MFL,0,0,Trained Spotter, , , ,1,ENE,1,ENE,CORAL GABLES,06/20/2014,1415,25.7555,-80.2352,25.7555,-80.2352,"A trained spotter reported penny size hail in Coral Gables.","A weak upper level trough of low pressure generated scattered afternoon showers and thunderstorms.",159
528105,MIAMI-DADE CO.,KEY BISCAYNE,07/06/2014,843,Funnel Cloud, , ,0,0,0,0,FL,EST-5, ,87491,C,86,MFL,0,0,Public, , , ,4,SW,4,SW,KEY BISCAYNE,07/06/2014,849,25.63,-80.27,25.63,-80.27,"A member of the public reported a funnel cloud looking east from the intersection of SW 152nd St. and SW 79th Ave. Duration was 6 minutes with movement to the north. Report was received through social media.","A moist and unstable environment generated scattered showers and thunderstorms.",160
